period,earnings_call_date,turn_count_labeled,avg_llm_sentiment_score,avg_llm_risk_intensity_score,avg_llm_uncertainty_score,pct_negative_or_mixed_turns,return_1d,excess_return_1d,return_3d,excess_return_3d,return_5d,excess_return_5d,return_7d,excess_return_7d,return_10d,excess_return_10d,return_21d,excess_return_21d
Q2_2025,2025-07-23,28,0.3964285714285714,0.15714285714285717,0.26785714285714285,0.21428571428571427,0.005255803722633567,0.0028486372820533123,0.018629402132530615,0.014647022230901197,-0.001405012109127357,-0.001405012109127357,0.014934669921233379,0.016545230270243794,0.0226362531482458,0.015149652166795091,0.07243591457653697,0.06011752412201821
Q3_2025,2025-10-29,30,0.38333333333333336,0.1266666666666667,0.18000000000000002,0.0,-0.0010302871863107077,-0.005854302268163081,-0.013997466514037993,-0.003135686592731335,0.011617166560417225,0.03458653526197675,0.030623739553821583,0.03512814103385742,-0.01033826423641937,0.01785429445519393,0.11869396931329246,0.1328781668348894
Q4_2024,2025-02-04,26,0.3615384615384615,0.1576923076923077,0.25769230769230766,0.15384615384615385,0.0014111510820187245,-0.003808411920791732,-0.025401039955773808,-0.029956309777953605,-0.040349162346870915,-0.043101350678767525,-0.031882095615040074,-0.0533304412825264,-0.035383894305881625,-0.05508593468156986,-0.09130819706280591,-0.024761770803895744
Q4_2025,2026-02-04,29,0.3034482758620689,0.1517241379310345,0.2551724137931035,0.13793103448275862,-0.02532829146093707,-0.04646618477745068,-0.03824910360361855,-0.06243538606741228,-0.06716980290158425,-0.07321632233743214,-0.08824152530653384,-0.09539343255345178,-0.04911695322217757,-0.06884790557534637,-0.07448857557885469,-0.092460774957692
