period,earnings_call_date,turn_count_labeled,avg_llm_sentiment_score,avg_llm_risk_intensity_score,avg_llm_uncertainty_score,pct_negative_or_mixed_turns,return_1d,excess_return_1d,return_3d,excess_return_3d,return_5d,excess_return_5d,return_7d,excess_return_7d,return_10d,excess_return_10d,return_21d,excess_return_21d
Q1_2025,2025-01-30,45,0.33555555555555555,0.14,0.29777777777777775,0.1111111111111111,-0.033855973855805965,-0.025852725233536322,-0.014957535660889643,-0.02368838441285026,-0.035466105667982806,-0.03667234367190053,-0.013238283175889154,-0.024151814715479003,0.037580196699610546,0.007213740018160886,0.0008025607505108834,0.05200011388784098
Q1_2026,2026-01-29,49,0.2795918367346939,0.14081632653061224,0.3183673469387755,0.16326530612244897,0.04058126002356821,0.0337148315736453,0.0655540621380808,0.09147583190616093,0.07183588113077688,0.0914862565722494,0.05571168556428252,0.07243543652574658,-0.013336949898979267,0.01874369329212533,0.017407118028041735,0.05003444574895688
Q3_2025,2025-07-31,41,0.2024390243902439,0.18292682926829268,0.36341463414634145,0.1951219512195122,0.004793060447819686,-0.013658587220995777,0.05371081434642022,0.02944555657858894,0.13326426340455955,0.09594575760477508,0.13603420119620613,0.08878570602996816,0.1456311465966471,0.10327536586935859,0.13638058534985786,0.1151846110995427
Q4_2024,2024-10-31,44,0.2931818181818182,0.1477272727272727,0.30681818181818177,0.11363636363636363,-0.0040376045849588316,-0.0011243675281896737,-0.0008524176730735356,-0.03808850081786752,0.019288984349859817,-0.03550862414902012,0.007028376818818627,-0.04524574728370423,0.010486461524583435,-0.008264958002441425,0.08975351198150272,0.029355291540654305
Q4_2025,2025-10-30,52,0.2711538461538462,0.14038461538461539,0.33076923076923076,0.15384615384615385,-0.004882341269010326,-0.009667147549041855,-0.0008506432345677384,0.008353324137313933,-0.007027456363926321,0.02370045478555749,0.01903618442760302,0.030958513179882297,0.008521826554580114,0.04064860534206216,0.059538461242419016,0.07077726013639829
