period,earnings_call_date,turn_count_labeled,avg_llm_sentiment_score,avg_llm_risk_intensity_score,avg_llm_uncertainty_score,pct_negative_or_mixed_turns,return_1d,excess_return_1d,return_3d,excess_return_3d,return_5d,excess_return_5d,return_7d,excess_return_7d,return_10d,excess_return_10d,return_21d,excess_return_21d
Q1_2024,2024-04-30,18,0.36666666666666664,0.20555555555555557,0.3111111111111111,0.1111111111111111,0.031955314082140474,0.019192110287060915,0.0541899270851518,0.009755532990209481,0.05027932960893855,0.006295737361588394,0.047374277807480825,-0.0013541155066278954,0.039050310017676226,-0.035394575705263165,-0.0143016623385126,-0.08355101834110124
Q2_2024,2024-08-01,19,0.24210526315789477,0.23157894736842108,0.3210526315789474,0.15789473684210525,-0.04097671157906757,-0.011160444839748651,-0.03055384044377174,0.0005994644560496365,-0.005717638415579596,-0.009416699530332306,0.013877319331477844,-0.016941485775955778,0.05455630729657335,-0.004006279893546738,0.04973202148335787,0.02062909803205315
Q3_2025,2025-10-30,17,0.388235294117647,0.18235294117647058,0.3411764705882353,0.11764705882352941,0.04004585509136338,0.03526114654868051,0.024486101456264064,0.03369016520477952,0.0007779970537078462,0.0315060024861501,0.019982003351160404,0.03190442821565331,-0.039022187911155415,-0.006895314976785416,-0.040127765960092265,-0.028888773615489804
Q4_2024,2025-02-06,17,0.2647058823529412,0.22941176470588237,0.3411764705882353,0.17647058823529413,0.017412199866636335,0.005307149496367902,-0.0009600751759238912,-0.011248492915448494,-0.002051063640505446,-0.031176150531362024,-0.010997115779153188,-0.0427421425916924,-0.07174334549641637,-0.06591076370977356,-0.14209032697291857,-0.043949174641001676
Q4_2025,2026-02-05,16,0.36250000000000004,0.225,0.325,0.0625,-0.00760748406141476,-0.015267624317052086,-0.029669100779103674,-0.035344463078767596,-0.0548212896375182,-0.042141866462108046,-0.0262933332327302,-0.019961791311864152,-0.024011044484098854,-0.010495007327852579,0.019066158079075857,0.022149881526530968
